CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,LABEL
-0.985801037384787,-1,-0.436950146627566,-1,-0.37037037037037,-0.0285495305614101,0.680741503604531,-0.393956478643982,-0.739130434782609,-0.541984732824427,0.787234042553191,0.914872156941853,-0.52924944812362,18.2
-0.986038645887799,-1,-0.436950146627566,-1,-0.37037037037037,-0.128951906495497,0.104016477857878,-0.387281870345279,-0.739130434782609,-0.541984732824427,0.787234042553191,0.993544808109335,-0.6280353200883,19.9
-0.976450232370775,-1,-0.436950146627566,-1,-0.37037037037037,-0.090247173788082,-0.456230690010299,-0.387281870345279,-0.739130434782609,-0.541984732824427,0.787234042553191,0.949316657420949,-0.73233995584989,23.1
-0.982513632703562,-1,-0.436950146627566,-1,-0.37037037037037,-0.0691703391454299,0.623069001029866,-0.431057843574098,-0.739130434782609,-0.541984732824427,0.787234042553191,0.948812345554491,-0.285871964679912,17.5
-0.982097536829318,-1,-0.436950146627566,-1,-0.37037037037037,-0.273807242766813,-0.305870236869207,-0.514972401313097,-0.739130434782609,-0.541984732824427,0.787234042553191,0.455797064904937,-0.450331125827815,20.2
-0.983826436542344,-1,-0.436950146627566,-1,-0.37037037037037,-0.169955930254838,0.37178166838311,-0.514972401313097,-0.739130434782609,-0.541984732824427,0.787234042553191,0.969993443945736,-0.472958057395144,18.2
-0.972002434981367,-1,-0.436950146627566,-1,-0.37037037037037,-0.230120712780226,0.96086508753862,-0.514717784102793,-0.739130434782609,-0.541984732824427,0.787234042553191,0.897473397549044,0.064569536423841,13.6
-0.980988622216867,-1,-0.436950146627566,-1,-0.37037037037037,-0.0787507185284536,0.777548918640577,-0.475724977038984,-0.739130434782609,-0.541984732824427,0.787234042553191,0.977961571435776,-0.332229580573951,19.6
-0.972436739265019,-1,-0.436950146627566,-1,-0.37037037037037,-0.0109216324966466,0.829042224510814,-0.482163155070975,-0.739130434782609,-0.541984732824427,0.787234042553191,1,-0.0623620309050774,15.2
-0.977922640785848,-1,-0.436950146627566,-1,-0.37037037037037,-0.136999425177237,1,-0.460648000800225,-0.739130434782609,-0.541984732824427,0.787234042553191,0.988098239951586,0.0016556291390728,14.5
-0.983276587537265,-1,-0.436950146627566,-1,-0.37037037037037,-0.0944625407166121,0.878475798146241,-0.405286944502542,-0.739130434782609,-0.541984732824427,0.787234042553191,0.987039185032024,-0.195916114790287,15.6
-0.981247136671422,-1,-0.436950146627566,-1,-0.37037037037037,-0.219007472695919,0.705458290422245,-0.395284125526285,-0.739130434782609,-0.541984732824427,0.787234042553191,0.528569267234858,-0.184326710816777,13.9
-0.985037857755906,-1,-0.436950146627566,-1,-0.37037037037037,-0.136999425177237,0.800205973223481,-0.35392701579536,-0.739130434782609,-0.541984732824427,0.787234042553191,0.899036764335065,-0.278145695364238,16.6
-0.978656821836783,-1,-0.436950146627566,-1,-0.37037037037037,-0.0473270741521364,0.769309989701339,-0.395502368849403,-0.739130434782609,-0.541984732824427,0.787234042553191,0.543496898482021,-0.141832229580574,14.8
-0.982765628097959,-1,-0.436950146627566,-1,-0.37037037037037,0.124353324391646,0.884654994850669,-0.395265938582692,-0.739130434782609,-0.541984732824427,0.787234042553191,0.954813656765344,-0.389072847682119,18.4
-0.977607477946469,-1,-0.436950146627566,-1,-0.37037037037037,0.192948840774095,0.738414006179197,-0.434495175913212,-0.739130434782609,-0.541984732824427,0.787234042553191,0.915931211861415,-0.434326710816777,21
-0.974722007043282,-1,-0.436950146627566,-1,-0.37037037037037,-0.175320942709331,0.878475798146241,-0.435586392528804,-0.739130434782609,-0.541984732824427,0.787234042553191,0.814766251449897,0.151766004415011,12.7
-0.969688618215513,-1,-0.436950146627566,-1,-0.37037037037037,-0.0377466947691127,1,-0.446134819812856,-0.739130434782609,-0.541984732824427,0.787234042553191,0.898280296535378,-0.375827814569537,14.5
-0.968940724658727,-1,-0.436950146627566,-1,-0.37037037037037,-0.0844989461582677,0.629248197734295,-0.479780665460266,-0.739130434782609,-0.541984732824427,0.787234042553191,0.171415603409148,0.433774834437086,13.2
-0.974251960326349,-1,-0.436950146627566,-1,-0.37037037037037,-0.179919524813183,0.897013388259526,-0.516663787067264,-0.739130434782609,-0.541984732824427,0.787234042553191,0.807705885319482,-0.0827814569536424,13.1
-0.963886654674593,-1,-0.436950146627566,-1,-0.37037037037037,-0.0285495305614101,0.936148300720906,-0.5216470096118,-0.739130434782609,-0.541984732824427,0.787234042553191,0.250642997629734,0.0270419426048565,13.5
-0.998699559896001,-1,-0.596774193548387,-1,-0.530864197530864,-0.0910136041387238,0.345005149330587,-0.594303849266612,-0.652173913043478,-0.648854961832061,0.404255319148936,1,-0.561258278145695,18.9
-0.997951666339215,-1,-0.596774193548387,-1,-0.530864197530864,-0.12626940026825,0.204943357363543,-0.591102947194209,-0.652173913043478,-0.648854961832061,0.404255319148936,0.902466085026981,-0.465783664459161,20
-0.998340561996936,-1,-0.596774193548387,-1,-0.530864197530864,-0.122820463690362,-0.204943357363543,-0.489928979985269,-0.652173913043478,-0.648854961832061,0.404255319148936,1,-0.611479028697572,21
-0.996207030963737,-1,-0.596774193548387,-1,-0.530864197530864,-0.0783675033531326,-0.437693099897013,-0.505733433967754,-0.652173913043478,-0.648854961832061,0.404255319148936,0.9825003782339,-0.536423841059603,24.7
-0.999520961475951,0.5,-0.817448680351906,-1,-0.823045267489712,0.16267484192374,-0.610710607621009,-0.223144704416699,-0.826086956521739,-0.751908396946565,0.212765957446809,0.993595239295981,-0.857064017660044,30.8
-0.999386983549938,0.5,-0.817448680351906,-1,-0.823045267489712,0.327074152136425,-0.734294541709578,-0.223144704416699,-0.826086956521739,-0.751908396946565,0.212765957446809,0.993544808109335,-0.986203090507726,34.9
-0.997277280805594,-1,-0.527126099706745,-1,-0.740740740740741,0.229737497604905,-1,-0.164982858805663,-0.826086956521739,-0.824427480916031,0.127659574468085,0.942054566543951,-0.828366445916115,26.6
-0.996961218785504,-1,-0.527126099706745,-1,-0.740740740740741,-0.000574822762981486,-0.923789907312049,-0.164982858805663,-0.826086956521739,-0.824427480916031,0.127659574468085,0.931766604468203,-0.774834437086093,25.3
-0.996559734597821,-1,-0.527126099706745,-1,-0.740740740740741,0.0155202146004985,-0.925849639546859,-0.164982858805663,-0.826086956521739,-0.824427480916031,0.127659574468085,0.987694790458419,-0.684878587196468,24.7
-0.997384058515084,-1,-0.527126099706745,-1,-0.740740740740741,-0.0388963402950756,-0.235839340885685,-0.164982858805663,-0.826086956521739,-0.824427480916031,0.127659574468085,0.962126178828988,-0.568432671081678,21.2
-0.996288631613305,-1,-0.527126099706745,-1,-0.740740740740741,-0.18720061314428,-0.363542739443872,-0.277832843801435,-0.826086956521739,-0.824427480916031,0.127659574468085,1,-0.532008830022075,19.3
-0.995907828581988,-1,-0.527126099706745,-1,-0.740740740740741,-0.147346234910902,-0.37384140061792,-0.277832843801435,-0.826086956521739,-0.824427480916031,0.127659574468085,1,-0.314569536423841,20
-0.994988191509306,-1,-0.527126099706745,-1,-0.740740740740741,-0.0538417321325922,0.701338825952626,-0.17071174603752,-0.826086956521739,-0.824427480916031,0.127659574468085,0.979020626355338,-0.0579470198675497,16.6
-0.994435195371737,-1,-0.527126099706745,-1,-0.740740740740741,-0.295650507760107,0.903192584963955,-0.13786612590821,-0.826086956521739,-0.824427480916031,0.127659574468085,1,0.60485651214128,14.4
-0.995201746928286,-1,-0.527126099706745,-1,-0.740740740740741,-0.217857827169956,0.2173017507724,-0.0982731497058262,-0.826086956521739,-0.824427480916031,0.127659574468085,1,-0.201434878587197,19.4
-0.998147462939143,-0.58,-0.620234604105572,-1,-0.777777777777778,-0.0795171488790954,-0.118434603501545,0.0339459302166976,-0.739130434782609,-0.786259541984733,-0.106382978723404,0.99324222098946,-0.353200883002208,19.7
-0.999167133865978,-0.58,-0.620234604105572,-1,-0.777777777777778,-0.0212684422303121,0.237899073120494,0.0339459302166976,-0.739130434782609,-0.786259541984733,-0.106382978723404,0.985223662312774,-0.575055187637969,20.5
-0.998937168399013,-0.58,-0.620234604105572,-1,-0.777777777777778,0.130484767196781,-0.625128733264676,0.0339459302166976,-0.739130434782609,-0.786259541984733,-0.106382978723404,1,-0.804083885209713,25
-0.999022365771427,-0.58,-0.620234604105572,-1,-0.777777777777778,-0.0661046177428624,-0.618949536560247,0.0339459302166976,-0.739130434782609,-0.786259541984733,-0.106382978723404,1,-0.630242825607064,23.4
-0.999836349110508,0.5,-0.740469208211144,-1,-0.897119341563786,-0.108258287028166,-0.0792996910401647,0.125789995362329,-0.826086956521739,0.0763358778625953,0.808510638297873,1,-0.278697571743929,18.9
-0.999847364074224,0.8,-0.944281524926686,-1,-0.925925925925926,0.413297566583637,-0.6086508753862,0.376206021697024,-0.652173913043478,-0.851145038167939,0.127659574468085,0.995108174895355,-0.830022075055188,35.4
-0.999680116461886,0.7,-0.979472140762463,-1,-0.897119341563786,0.0814332247557004,-0.324407826982492,0.465503914739608,-0.91304347826087,-0.519083969465649,2.22044604925031e-16,1,-0.777041942604857,24.7
-0.999820163857701,1,-0.936950146627566,-1,-0.893004115226338,0.247365395669669,-0.225540679711637,0.308586965417527,-0.652173913043478,-0.736641221374046,-0.468085106382979,0.979827525341671,-0.877483443708609,31.6
-0.996670109030157,-0.5,-0.657624633431085,-1,-0.720164609053498,-0.00977198697068404,-0.458290422245108,0.215833553092235,-0.391304347826087,-0.629770992366412,0.51063829787234,0.968631801906299,-0.716887417218543,23.3
-0.997820385955337,-0.5,-0.657624633431085,-1,-0.720164609053498,-0.0933128951906496,-0.0875386199794025,0.0552792150515147,-0.391304347826087,-0.629770992366412,0.51063829787234,1,-0.586644591611479,19.6
-0.996785428956406,-0.5,-0.657624633431085,-1,-0.720164609053498,-0.164590917800345,0.303810504634398,0.108639707553947,-0.391304347826087,-0.629770992366412,0.51063829787234,0.990972817590398,-0.369757174392936,18.7
-0.996282112553147,-0.5,-0.657624633431085,-1,-0.720164609053498,-0.0783675033531326,0.864057672502575,0.0346370340732389,-0.391304347826087,-0.629770992366412,0.51063829787234,0.905088506732563,-0.298565121412804,16
-0.997663254126003,-0.5,-0.657624633431085,-1,-0.720164609053498,0.10940793255413,0.336766220391349,0.10865789449754,-0.391304347826087,-0.629770992366412,0.51063829787234,1,-0.724061810154525,22.2
-0.997298411552314,-0.5,-0.657624633431085,-1,-0.720164609053498,0.226671776202338,-0.165808444902163,0.246042066400531,-0.391304347826087,-0.629770992366412,0.51063829787234,0.993343083362751,-0.571192052980132,25
-0.999703495160385,-0.65,-0.932551319648094,-1,-0.87201646090535,0.3577313661621,0.165808444902163,0.471923905828006,-0.826086956521739,-0.889312977099237,0.276595744680851,0.981542185687629,-0.65121412803532,33
-0.999336404634917,0.6,-0.786656891495601,-1,-0.946502057613169,0.0457942134508529,-0.693099897013388,-0.00300993916467363,-0.739130434782609,-0.427480916030534,-0.25531914893617,1,-0.837748344370861,23.5
-0.999157692468507,0.6,-0.786656891495601,-1,-0.946502057613169,-0.146963019735581,-0.419155509783728,-0.00300993916467363,-0.739130434782609,-0.427480916030534,-0.25531914893617,1,-0.530353200883002,19.4
-0.998840731267705,-0.75,-0.588709677419355,-1,-0.901234567901235,-0.112090438781376,-0.618949536560247,-0.0236521201429494,-0.739130434782609,-0.396946564885496,0.340425531914893,0.996520248121438,-0.648454746136865,22
-0.997095196711516,-0.75,-0.588709677419355,-1,-0.901234567901235,-0.220923548572523,-0.301750772399588,-0.0236521201429494,-0.739130434782609,-0.396946564885496,0.340425531914893,1,-0.373068432671082,17.4
-0.997261095552787,-0.75,-0.588709677419355,-1,-0.901234567901235,-0.109407932554129,-0.380020597322348,-0.0236521201429494,-0.739130434782609,-0.396946564885496,0.340425531914893,1,-0.61037527593819,20.9
-0.998158028312503,-1,-0.241202346041056,-1,-0.88477366255144,0.0944625407166124,-0.923789907312049,-0.243841446225755,-0.739130434782609,-0.549618320610687,0.404255319148936,0.933582127187453,-0.724613686534216,24.2
-0.996573222308494,-1,-0.241202346041056,-1,-0.88477366255144,-0.0802835792297373,-0.699279093717817,-0.243841446225755,-0.739130434782609,-0.549618320610687,0.404255319148936,0.89933935145494,-0.550220750551876,21.7
-0.998082047542382,-1,-0.241202346041056,-1,-0.88477366255144,-0.0404292009963592,-0.899073120494336,-0.243841446225755,-0.739130434782609,-0.549618320610687,0.404255319148936,0.969791719199153,-0.79083885209713,22.8
-0.995749797571942,-1,-0.241202346041056,-1,-0.88477366255144,0.0285495305614105,-0.932028836251287,-0.243841446225755,-0.739130434782609,-0.549618320610687,0.404255319148936,0.900499268747794,-0.679359823399558,23.4
-0.998367087827926,-1,-0.093108504398827,-1,-0.786008230452675,0.0392795554703966,-0.936148300720906,-0.432221807964063,-0.652173913043478,-0.194656488549618,0.297872340425532,0.990014625044128,-0.721302428256071,24.1
-0.998003818820482,-1,-0.093108504398827,-1,-0.786008230452675,0.0442613527495688,-0.132852729145211,-0.386554392601551,-0.652173913043478,-0.194656488549618,0.297872340425532,0.931060567855162,-0.602097130242826,21.4
-0.997859725111465,-1,-0.093108504398827,-1,-0.786008230452675,0.0415788465223224,0.474768280123584,-0.468468386545299,-0.652173913043478,-0.194656488549618,0.297872340425532,0.88279792223511,-0.434878587196468,20
-0.99818477893867,-1,-0.093108504398827,-1,-0.786008230452675,-0.0116880628472887,-0.116374871266735,-0.461502787149106,-0.652173913043478,-0.194656488549618,0.297872340425532,0.949871400474053,-0.52869757174393,20.8
-0.998872876978141,-1,-0.093108504398827,-1,-0.786008230452675,0.0235677332822382,0.0463439752832133,-0.293528176122362,-0.652173913043478,-0.194656488549618,0.297872340425532,0.947047254021887,-0.414459161147903,21.2
-0.99825671339559,-1,-0.093108504398827,-1,-0.786008230452675,-0.113623299482659,-0.305870236869207,-0.386554392601551,-0.652173913043478,-0.194656488549618,0.297872340425532,0.995763780321751,-0.593267108167771,20.3
-0.999217487985822,-0.5,-0.67741935483871,-1,-0.831275720164609,0.213259245066105,-0.369721936148301,-0.223217452191072,-0.739130434782609,-0.641221374045801,0.361702127659574,1,-0.803532008830022,28
-0.999139034468744,-0.5,-0.67741935483871,-1,-0.831275720164609,0.171872006131443,0.390319258496395,-0.223217452191072,-0.739130434782609,-0.641221374045801,0.361702127659574,0.993595239295981,-0.697019867549669,23.9
-0.999319544996576,-0.5,-0.67741935483871,-1,-0.831275720164609,0.0503927955547039,-0.396498455200824,-0.223217452191072,-0.739130434782609,-0.641221374045801,0.361702127659574,1,-0.724613686534216,24.8
-0.999343822875787,-0.5,-0.67741935483871,-1,-0.831275720164609,-0.00134125311362321,-0.0978372811534499,-0.223217452191072,-0.739130434782609,-0.641221374045801,0.361702127659574,0.968430077159716,-0.681015452538631,22.9
-0.999004831747553,-1,-0.704545454545454,-1,-0.736625514403292,0.0837325158076263,-0.0710607621009268,-0.336212932735589,-0.826086956521739,-0.770992366412214,0.25531914893617,1,-0.564569536423841,23.9
-0.998852870207311,-1,-0.704545454545454,-1,-0.736625514403292,0.176087373059973,0.0957775489186408,-0.398357718993534,-0.826086956521739,-0.770992366412214,0.25531914893617,0.976801654142922,-0.735099337748344,26.6
-0.998975833169607,-1,-0.704545454545454,-1,-0.736625514403292,-0.0595899597624066,-0.130792996910402,-0.40026734807082,-0.826086956521739,-0.770992366412214,0.25531914893617,0.99541076201523,-0.385761589403974,22.5
-0.998534560235442,-1,-0.704545454545454,-1,-0.736625514403292,-0.0189691511783864,0.110195674562307,-0.52386581673017,-0.826086956521739,-0.770992366412214,0.25531914893617,0.991174542336981,-0.629690949227373,22.2
-0.998869729845651,-1,-0.783724340175953,-1,-0.57201646090535,0.320559494155969,0.717816683831102,-0.58313706590039,-0.91304347826087,-0.683206106870229,0.106382978723405,1,-0.791942604856512,23.6
-0.99895020651933,-1,-0.783724340175953,-1,-0.57201646090535,0.348150986779077,0.239958805355304,-0.5844465258391,-0.91304347826087,-0.683206106870229,0.106382978723405,0.995763780321751,-0.780905077262693,28.7
-0.999089129939256,-1,-0.783724340175953,-1,-0.57201646090535,0.0944625407166124,0.301750772399588,-0.643044858096373,-0.91304347826087,-0.683206106870229,0.106382978723405,0.976196479903172,-0.609271523178808,22.6
-0.999258175913017,-1,-0.783724340175953,-1,-0.57201646090535,0.0898639586127612,0.462409886714727,-0.643081231983559,-0.91304347826087,-0.683206106870229,0.106382978723405,0.98310555247365,-0.642935982339956,22
-0.999197256419813,-0.44,0.0689149560117301,-1,-0.674897119341564,0.104042920099636,0.0442842430484038,-0.538724549645809,-0.739130434782609,-0.683206106870229,0.191489361702128,0.99046850572394,-0.64514348785872,22.9
-0.999495784416029,-0.44,0.0689149560117301,-1,-0.674897119341564,0.0155202146004985,-0.464469618949537,-0.538724549645809,-0.739130434782609,-0.683206106870229,0.191489361702128,0.997125422361188,-0.752759381898455,25
-0.999176800058627,-0.44,0.0689149560117301,-1,-0.674897119341564,0.030082391262694,0.532440782698249,-0.547981703934745,-0.739130434782609,-0.683206106870229,0.191489361702128,1,-0.511037527593819,20.6
-0.997398670201646,-1,-0.821847507331378,-1,-0.753086419753086,0.174171297183369,0.130792996910402,-0.569769662359392,-0.91304347826087,-0.66030534351145,0.148936170212766,0.803721821574462,-0.728476821192053,28.4
-0.997556026826157,-1,-0.821847507331378,-1,-0.753086419753086,-0.00287411381490688,0.37384140061792,-0.569769662359392,-0.91304347826087,-0.66030534351145,0.148936170212766,0.974431388370568,-0.469646799116998,21.4
-0.997425870418168,-1,-0.821847507331378,-1,-0.753086419753086,0.72753401034681,0.505664263645726,-0.569769662359392,-0.91304347826087,-0.66030534351145,0.148936170212766,1,-0.863134657836645,38.7
-0.998301672431164,-1,-0.821847507331378,-1,-0.753086419753086,0.632113431691895,-0.299691040164779,-0.569769662359392,-0.91304347826087,-0.66030534351145,0.148936170212766,0.983004690100358,-0.898454746136865,43.8
-0.998599975632203,-1,-0.821847507331378,-1,-0.753086419753086,0.477294500862234,0.227600411946447,-0.569769662359392,-0.91304347826087,-0.66030534351145,0.148936170212766,1,-0.753863134657837,33.2
-0.996800265438146,-1,-0.406158357771261,-1,-0.444444444444444,0.213259245066105,0.585993820803296,-0.700242795696969,-0.652173913043478,-0.248091603053435,0.76595744680851,0.989207726057794,-0.57560706401766,27.5
-0.997572212078964,-1,-0.406158357771261,-1,-0.444444444444444,0.233952864533436,0.408856848609681,-0.686002418863498,-0.652173913043478,-0.248091603053435,0.76595744680851,0.993343083362751,-0.672185430463576,26.5
-0.994999656063378,-1,-0.406158357771261,-1,-0.444444444444444,0.0898639586127612,0.699279093717817,-0.711718757104275,-0.652173913043478,-0.248091603053435,0.76595744680851,-0.644560996520248,-0.508830022075055,18.6
-0.995385179793431,-1,-0.406158357771261,-1,-0.444444444444444,-0.0128377083732516,0.740473738414006,-0.711718757104275,-0.652173913043478,-0.248091603053435,0.76595744680851,0.987745221645066,-0.353752759381899,19.3
-0.9970039298693,-1,-0.406158357771261,-1,-0.444444444444444,-0.00134125311362321,0.794026776519053,-0.765133810437487,-0.652173913043478,-0.248091603053435,0.76595744680851,0.978768470422109,-0.415011037527594,20.1
-0.997160836903455,-1,-0.406158357771261,-1,-0.444444444444444,-0.122437248515041,0.932028836251287,-0.822259000263711,-0.652173913043478,-0.248091603053435,0.76595744680851,0.985627111805941,-0.186534216335541,19.5
-0.996293577107219,-1,-0.406158357771261,-1,-0.444444444444444,-0.128185476144855,0.833161688980433,-0.803326391983195,-0.652173913043478,-0.248091603053435,0.76595744680851,0.993796964042564,-0.065673289183223,19.5
-0.997193432204247,-1,-0.406158357771261,-1,-0.444444444444444,-0.016669860126461,0.695159629248198,-0.819440024006766,-0.652173913043478,-0.248091603053435,0.76595744680851,0.953552877099198,-0.317880794701987,20.4
-0.997264242685277,-1,-0.406158357771261,-1,-0.444444444444444,0.116305805709906,0.940267765190525,-0.762969564149897,-0.652173913043478,-0.248091603053435,0.76595744680851,0.991628423016794,-0.41832229580574,19.8
-0.994215795278132,-1,-0.406158357771261,-1,-0.444444444444444,0.0224180877562754,0.818743563336766,-0.742563813438333,-0.652173913043478,-0.248091603053435,0.76595744680851,0.971405517171819,-0.237306843267108,19.4
-0.997715856197625,-1,-0.406158357771261,-1,-0.444444444444444,0.00938877179536335,0.0607621009268795,-0.700242795696969,-0.652173913043478,-0.248091603053435,0.76595744680851,0.982802965353775,-0.3780353200883,21.7
-0.997875235978738,-1,-0.299853372434018,-1,-0.333333333333333,0.208660662962253,0.621009268795057,-0.718484300120943,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.993393514549397,-0.53476821192053,22.8
-0.997370570804412,-1,-0.299853372434018,-1,-0.333333333333333,-0.0986779076451425,0.853759011328527,-0.777428184306486,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.990165918604065,-0.200883002207506,18.8
-0.995148920061486,-1,-0.299853372434018,-1,-0.333333333333333,-0.030082391262694,0.905252317198764,-0.74203639207413,-0.565217391304348,-0.0648854961832062,0.106382978723405,1,-0.152317880794702,18.7
-0.996943010376096,-1,-0.299853372434018,-1,-0.333333333333333,0.0319984671392988,0.674562306900103,-0.795051332648292,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.95884815169701,-0.518763796909492,18.5
-0.996290429974728,-1,-0.299853372434018,-1,-0.333333333333333,-0.0929296800153285,0.756951596292482,-0.757477107184752,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.737808260628373,-0.225717439293598,18.3
-0.997184215601954,-1,-0.299853372434018,-1,-0.333333333333333,0.00210768346426549,0.433573635427394,-0.708917967790923,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.981844772807504,-0.431015452538631,21.2
-0.996748112956879,-1,-0.299853372434018,-1,-0.333333333333333,-0.0572906687104808,0.641606591143151,-0.7057716265493,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.987946946391649,-0.527041942604856,19.2
-0.997206695119742,-1,-0.299853372434018,-1,-0.333333333333333,-0.114389729833301,0.445932028836251,-0.754858187307332,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.706137475414797,-0.247240618101545,20.4
-0.996887935557517,-1,-0.299853372434018,-1,-0.333333333333333,-0.168423069553554,0.283213182286303,-0.703625567205303,-0.565217391304348,-0.0648854961832062,0.106382978723405,0.972767159211256,-0.344370860927152,19.3
-0.998591208620266,-1,0.846774193548387,-1,-0.193415637860083,-0.115156160183943,0.375901132852729,-0.794833089325173,-0.91304347826087,-0.99618320610687,0.382978723404256,0.960915830349488,-0.30242825607064,22
-0.998531413102951,-1,0.846774193548387,-1,-0.193415637860083,-0.063805326690937,0.672502574665293,-0.80579981631187,-0.91304347826087,-0.99618320610687,0.382978723404256,0.903020828080085,-0.30794701986755,20.3
-0.998051700193369,-1,0.846774193548387,-1,-0.193415637860083,-0.0802835792297373,0.853759011328527,-0.82589638898235,-0.91304347826087,-0.99618320610687,0.382978723404256,0.905138937919209,-0.105960264900662,20.5
-0.996761600667552,-1,0.846774193548387,-1,-0.193415637860083,-0.120521172638436,0.938208032955716,-0.851812783602652,-0.91304347826087,-0.99618320610687,0.382978723404256,0.86590347470876,0.306843267108168,17.3
-0.997928062845538,-1,0.846774193548387,-1,-0.193415637860083,-0.111707223606055,0.913491246138002,-0.840555065518464,-0.91304347826087,-0.99618320610687,0.382978723404256,0.91164456099652,-0.125275938189846,18.8
-0.996342582455995,-1,0.846774193548387,-1,-0.193415637860083,-0.0707031998467139,0.761071060762101,-0.842992115959952,-0.91304347826087,-0.99618320610687,0.382978723404256,0.940087750264764,-0.278145695364238,21.4
-0.991434629337479,-1,0.846774193548387,-1,-0.193415637860083,-0.213642460241425,0.909371781668383,-0.885858742009112,-0.91304347826087,-0.99618320610687,0.382978723404256,0.810328307025064,0.408940397350993,15.7
-0.99431650351782,-1,0.571114369501466,-1,-0.0164609053497943,-0.18298524621575,0.917610710607621,-0.880202602551628,-0.739130434782609,-0.0458015267175572,0.829787234042553,0.975843461596652,-0.146799116997792,16.2
-0.992826561078873,-1,0.571114369501466,-1,-0.0164609053497943,0.0998275531711057,0.975283213182286,-0.875801362202075,-0.739130434782609,-0.0458015267175572,0.829787234042553,1,-0.246136865342163,18
-0.980331995502298,-1,0.571114369501466,-1,-0.0164609053497943,-0.204445296033723,0.890834191555098,-0.845356418627068,-0.739130434782609,-0.0458015267175572,0.829787234042553,1,-0.0833333333333334,14.3
-0.992497685733644,-1,0.571114369501466,-1,-0.0164609053497943,0.110174362904771,0.977342945417096,-0.8201493148069,-0.739130434782609,-0.0458015267175572,0.829787234042553,0.990619799283877,-0.400110375275938,19.2
-0.973325354603153,-1,0.571114369501466,-1,-0.0164609053497943,0.0595899597624066,0.952626158599382,-0.792414225827279,-0.739130434782609,-0.0458015267175572,0.829787234042553,1,-0.418874172185431,19.6
